BagPath,Slot,NodeSlot,MRUPosition,AbsolutePath,ShellType,Value,ChildBags,CreatedOn,ModifiedOn,AccessedOn,LastWriteTime,MFTEntry,MFTSequenceNumber,ExtensionBlockCount,FirstInteracted,LastInteracted,HasExplored,Miscellaneous
BagMRU\1\0\0\0\3\1\0\0,0,273,0,Desktop\My Computer\D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper\bin,Directory,bin,1,2021-09-24 16:38:06,2021-09-24 16:38:06,2021-09-24 16:38:06,2021-09-24 16:54:22,222284,2,1,,2021-09-24 16:54:22,True,NTFS file system
BagMRU\1\0\0\0\3\1\0\0\0,0,274,0,Desktop\My Computer\D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper\bin\Debug,Directory,Debug,1,2021-09-24 16:38:06,2021-09-24 16:38:06,2021-09-24 16:38:06,2021-09-24 16:54:22,222285,2,1,,2021-09-24 16:54:22,True,NTFS file system
BagMRU\1\0\0\0\3\1\0\0\0\0,0,275,0,Desktop\My Computer\D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper\bin\Debug\net5.0,Directory,net5.0,0,2021-09-24 16:38:06,2021-09-24 16:39:26,2021-09-24 16:39:26,2021-09-24 16:54:23,222286,2,1,2021-09-24 16:54:23,2021-09-24 16:54:23,True,NTFS file system
BagMRU\1\0\0\0\3\2,0,362,0,Desktop\My Computer\D:\source\repos\InfoSec_Labs\REZAS\Pics,Directory,Pics,0,2021-09-25 17:08:06,2021-09-25 17:08:06,2021-10-03 08:06:04,2021-10-03 08:06:36,226256,3,1,2021-10-03 08:06:36,2021-10-03 08:06:36,True,NTFS file system
BagMRU\1\0\10,0,112,0,Desktop\My Computer\D:\Logs\Firewall,Directory,Firewall,3,2021-06-24 16:31:34,2021-06-24 16:31:34,2021-06-24 16:31:34,2021-06-24 16:31:39,208958,51,1,,2021-06-24 16:31:39,True,NTFS file system
BagMRU\1\0\10\0,0,116,2,Desktop\My Computer\D:\Logs\Firewall\Domain Profile,Directory,Domain Profile,0,2021-06-26 06:46:18,2021-06-26 06:46:10,2021-06-26 06:46:18,2021-06-26 08:30:00,208983,16,1,2021-06-26 06:46:42,,False,NTFS file system
BagMRU\1\0\10\0,1,117,1,Desktop\My Computer\D:\Logs\Firewall\Private Profile,Directory,Private Profile,0,2021-06-26 06:46:18,2021-06-26 06:46:10,2021-06-26 06:46:18,2021-06-26 08:30:00,208986,9,1,2021-06-26 06:46:57,,True,NTFS file system
BagMRU\1\0\10\0,2,118,0,Desktop\My Computer\D:\Logs\Firewall\Public Profile,Directory,Public Profile,0,2021-06-26 06:46:10,2021-06-26 06:46:10,2021-06-26 06:46:10,2021-06-26 08:30:00,208965,38,1,2021-06-26 06:47:07,2021-06-26 08:30:00,False,NTFS file system
BagMRU\1\0\15,0,0,0,Desktop\My Computer\D:\obs-studio\bin,Directory,bin,1,2021-07-07 08:49:28,2021-07-07 08:49:28,2021-07-31 07:57:26,2021-08-16 14:30:04,102745,2,1,,2021-08-16 14:30:04,False,NTFS file system
BagMRU\1\0\15\0,0,135,0,Desktop\My Computer\D:\obs-studio\bin\64bit,Directory,64bit,0,2021-07-07 08:49:28,2021-07-07 13:52:00,2021-07-31 07:53:16,2021-07-31 08:24:17,102746,2,1,2021-07-31 08:24:17,2021-07-31 08:24:17,False,NTFS file system
BagMRU\1\0\16,0,138,3,Desktop\My Computer\D:\Univer\HTTPSniffer,Directory,HTTPSniffer,0,2021-08-15 19:09:00,2021-08-15 19:09:00,2021-08-15 19:09:00,2021-10-03 16:42:38,222874,4,1,2021-08-15 19:09:02,,True,NTFS file system
BagMRU\1\0\16,1,233,2,Desktop\My Computer\D:\Univer\5year,Directory,5year,1,2021-09-18 05:50:50,2021-09-18 05:50:50,2021-09-18 05:50:50,2021-10-03 16:42:38,9005,18,1,,,True,NTFS file system
BagMRU\1\0\16,2,247,1,Desktop\My Computer\D:\Univer\Syaktereva,Directory,Syaktereva,1,2021-09-20 18:18:46,2021-09-20 18:18:46,2021-09-20 18:18:46,2021-10-03 16:42:38,221098,6,1,,,True,NTFS file system
BagMRU\1\0\16,3,305,0,Desktop\My Computer\D:\Univer\Old,Directory,Old,1,2021-09-27 16:36:40,2021-09-27 16:44:58,2021-09-27 16:44:58,2021-10-03 16:42:38,209092,13,1,,2021-10-03 16:42:38,True,NTFS file system
BagMRU\1\0\16\1,0,234,0,Desktop\My Computer\D:\Univer\5year\NPAs,Directory,NPAs,2,2021-09-18 05:50:56,2021-09-18 05:50:56,2021-09-18 05:50:56,2021-09-18 05:51:01,9024,3,1,,2021-09-18 05:51:01,True,NTFS file system
BagMRU\1\0\16\1\0,0,264,1,Desktop\My Computer\D:\Univer\5year\NPAs\Texts,Directory,Texts,0,2021-09-21 16:33:48,2021-09-21 16:33:48,2021-09-21 16:33:48,2021-09-22 20:04:23,204552,7,1,2021-09-21 16:42:44,,True,NTFS file system
BagMRU\1\0\16\1\0,1,267,0,Desktop\My Computer\D:\Univer\5year\NPAs\PDFs,Directory,PDFs,0,2021-09-21 17:58:52,2021-09-21 18:04:38,2021-09-21 18:04:38,2021-09-22 20:04:23,222047,4,1,2021-09-21 18:04:48,2021-09-22 20:04:23,True,NTFS file system
BagMRU\1\0\16\2,0,257,0,Desktop\My Computer\D:\Univer\Syaktereva\6.11.5.zip,File,6.11.5.zip,1,2021-09-20 18:19:48,2021-09-08 09:08:10,2021-09-20 18:22:12,2021-09-20 18:22:47,221745,4,1,,2021-09-20 18:22:47,False,NTFS file system
BagMRU\1\0\16\2\0,0,258,0,Desktop\My Computer\D:\Univer\Syaktereva\6.11.5.zip\6.11.5,Zip file contents,6.11.5,1,,,,2021-09-20 18:22:48,,,0,,2021-09-20 18:22:48,True,
BagMRU\1\0\16\2\0\0,0,259,0,Desktop\My Computer\D:\Univer\Syaktereva\6.11.5.zip\6.11.5\TM/6.11.5/,Zip file contents,TM/6.11.5/,1,,,,2021-09-20 18:22:50,,,0,,2021-09-20 18:22:50,True,
BagMRU\1\0\16\2\0\0\0,0,260,0,Desktop\My Computer\D:\Univer\Syaktereva\6.11.5.zip\6.11.5\TM/6.11.5/\TME RHEL/6.11.5/TM/,Zip file contents,TME RHEL/6.11.5/TM/,1,,,,2021-09-20 18:22:51,,,0,,2021-09-20 18:22:51,True,
BagMRU\1\0\16\2\0\0\0\0,0,261,0,Desktop\My Computer\D:\Univer\Syaktereva\6.11.5.zip\6.11.5\TM/6.11.5/\TME RHEL/6.11.5/TM/\Installer/6.11.5/TM/TME RHEL/,Zip file contents,Installer/6.11.5/TM/TME RHEL/,0,,,,2021-09-20 18:22:53,,,0,2021-09-20 18:22:53,2021-09-20 18:22:53,True,
BagMRU\1\0\16\3,0,0,0,Desktop\My Computer\D:\Univer\Old\2 курс,Directory,2 курс,0,2021-09-27 16:44:54,2021-03-04 14:34:04,2021-09-27 16:44:54,,421345,2,1,,,False,NTFS file system
BagMRU\1\0\16\3\0,0,307,0,Desktop\My Computer\D:\Univer\Old\2 курс\New folder,Directory,New folder,1,2021-09-27 16:44:54,2021-09-27 16:44:54,2021-09-27 16:44:58,2021-09-27 16:46:16,421346,2,1,,2021-09-27 16:46:16,True,NTFS file system
BagMRU\1\0\16\3\0\0,0,0,0,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка,Directory,Новая папка,0,2021-09-27 16:46:24,2021-03-04 14:32:58,2021-09-27 16:46:32,,421851,2,1,,,False,NTFS file system
BagMRU\1\0\16\3\0\0\0,0,331,0,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.vikop,Directory,.vikop,0,2021-09-29 05:22:00,2021-09-29 05:22:08,2021-09-29 05:22:08,2021-10-03 16:42:39,425093,2,1,2021-09-29 05:22:10,2021-10-03 16:42:39,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,1,332,1,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.turp,Directory,.turp,0,2021-09-29 05:22:36,2021-09-29 05:22:36,2021-09-29 05:22:36,2021-10-03 16:42:39,425096,2,1,2021-09-29 05:22:55,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,2,333,8,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.glaz,Directory,.glaz,0,2021-09-29 05:23:20,2021-09-29 05:23:20,2021-09-29 05:23:20,2021-10-03 16:42:39,425098,2,1,2021-09-29 05:23:59,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,3,334,7,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.katpet,Directory,.katpet,0,2021-09-29 05:26:42,2021-09-29 05:32:24,2021-09-29 05:32:24,2021-10-03 16:42:39,425101,2,1,2021-09-29 05:36:01,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,4,335,12,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.aripost,Directory,.aripost,0,2021-09-29 05:20:38,2021-09-29 05:31:14,2021-09-29 05:31:14,2021-10-03 16:42:39,425090,2,1,2021-09-29 05:36:34,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,5,336,11,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.diff,Directory,.diff,0,2021-09-29 05:23:32,2021-09-29 05:35:54,2021-09-29 05:35:54,2021-10-03 16:42:39,425099,2,1,2021-09-29 05:36:36,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,6,337,5,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.lipro,Directory,.lipro,0,2021-09-29 05:21:34,2021-09-29 05:29:48,2021-09-29 05:29:48,2021-10-03 16:42:39,425092,2,1,2021-09-29 05:38:46,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,7,338,4,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.poposh,Directory,.poposh,0,2021-09-29 05:22:16,2021-09-29 05:35:20,2021-09-29 05:35:20,2021-10-03 16:42:39,425095,2,1,2021-09-29 05:38:49,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,8,339,3,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.qdryav,Directory,.qdryav,0,2021-09-29 05:27:42,2021-09-29 05:35:18,2021-09-29 05:35:18,2021-10-03 16:42:39,425126,2,1,2021-09-29 05:38:55,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,9,340,9,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.emel,Directory,.emel,0,2021-09-29 05:24:10,2021-09-29 05:32:16,2021-09-29 05:32:16,2021-10-03 16:42:39,425100,2,1,2021-09-29 05:39:23,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,10,341,2,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.tanux,Directory,.tanux,0,2021-09-29 05:27:32,2021-09-29 05:31:08,2021-09-29 05:31:08,2021-10-03 16:42:39,425125,2,1,2021-09-29 05:39:37,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,11,342,10,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.eliraz,Directory,.eliraz,0,2021-09-29 05:23:06,2021-09-29 05:35:04,2021-09-29 05:35:04,2021-10-03 16:42:39,425097,5,1,2021-09-29 05:39:52,,True,NTFS file system
BagMRU\1\0\16\3\0\0\0,12,343,6,Desktop\My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.lepro,Directory,.lepro,0,2021-09-29 05:28:14,2021-09-29 05:36:00,2021-09-29 05:36:00,2021-10-03 16:42:39,425127,2,1,2021-09-29 05:41:09,,True,NTFS file system
BagMRU\1\0\19,0,165,0,Desktop\My Computer\D:\Qt\6.1.2,Directory,6.1.2,1,2021-08-16 14:28:06,2021-08-16 14:29:06,2021-08-16 14:29:06,2021-08-16 14:50:07,329925,1,1,,2021-08-16 14:50:07,True,NTFS file system
BagMRU\1\0\19,1,166,2,Desktop\My Computer\D:\Qt\Tools,Directory,Tools,3,2021-08-16 14:28:06,2021-08-16 14:29:24,2021-08-16 14:29:24,2021-08-16 14:50:07,329946,1,1,,,True,NTFS file system
BagMRU\1\0\19,2,181,1,Desktop\My Computer\D:\Qt\dist,Directory,dist,0,2021-08-16 14:27:54,2021-08-16 14:27:54,2021-08-16 14:30:14,2021-08-16 14:50:07,317130,1,1,2021-08-16 14:50:05,,True,NTFS file system
BagMRU\1\0\19\0,0,182,0,Desktop\My Computer\D:\Qt\6.1.2\mingw81_64,Directory,mingw81_64,1,2021-08-16 14:28:32,2021-08-16 14:28:42,2021-08-16 14:28:42,2021-08-16 14:50:10,348681,4,1,,2021-08-16 14:50:10,True,NTFS file system
BagMRU\1\0\19\0\0,0,0,0,Desktop\My Computer\D:\Qt\6.1.2\mingw81_64\lib,Directory,lib,1,2021-08-16 14:28:32,2021-08-16 14:28:42,2021-08-16 14:28:42,2021-08-16 14:52:10,348762,1,1,,2021-08-16 14:52:10,False,NTFS file system
BagMRU\1\0\19\0\0\0,0,0,0,Desktop\My Computer\D:\Qt\6.1.2\mingw81_64\lib\cmake,Directory,cmake,1,2021-08-16 14:28:32,2021-08-16 14:28:40,2021-08-16 14:28:40,2021-08-16 14:52:10,348763,1,1,,2021-08-16 14:52:10,False,NTFS file system
BagMRU\1\0\19\0\0\0\0,0,185,0,Desktop\My Computer\D:\Qt\6.1.2\mingw81_64\lib\cmake\Qt6,Directory,Qt6,0,2021-08-16 14:28:32,2021-08-16 14:28:40,2021-08-16 14:28:40,2021-08-16 14:52:10,348764,1,1,2021-08-16 14:52:10,2021-08-16 14:52:10,True,NTFS file system
BagMRU\1\0\19\1,0,167,2,Desktop\My Computer\D:\Qt\Tools\QtCreator,Directory,QtCreator,0,2021-08-16 14:28:06,2021-08-16 14:28:06,2021-08-16 14:28:06,2021-08-16 14:48:32,329947,1,1,2021-08-16 14:30:27,,True,NTFS file system
BagMRU\1\0\19\1,1,172,1,Desktop\My Computer\D:\Qt\Tools\mingw810_64,Directory,mingw810_64,1,2021-08-16 14:28:18,2021-08-16 14:28:26,2021-08-16 14:28:26,2021-08-16 14:48:32,334999,4,1,,,True,NTFS file system
BagMRU\1\0\19\1,2,177,0,Desktop\My Computer\D:\Qt\Tools\CMake_64,Directory,CMake_64,1,2021-08-16 14:29:18,2021-08-16 14:29:18,2021-08-16 14:29:18,2021-08-16 14:48:32,383912,1,1,,2021-08-16 14:48:32,True,NTFS file system
BagMRU\1\0\19\1\1,0,173,0,Desktop\My Computer\D:\Qt\Tools\mingw810_64\bin,Directory,bin,0,2021-08-16 14:28:18,2021-08-16 14:28:30,2021-08-16 14:28:30,2021-08-16 14:37:26,335001,2,1,2021-08-16 14:37:26,2021-08-16 14:37:26,True,NTFS file system
BagMRU\1\0\19\1\2,0,178,0,Desktop\My Computer\D:\Qt\Tools\CMake_64\bin,Directory,bin,0,2021-08-16 14:29:18,2021-08-16 14:29:22,2021-08-16 14:29:22,2021-08-16 14:48:33,383913,1,1,2021-08-16 14:48:33,2021-08-16 14:48:33,True,NTFS file system
BagMRU\1\0\2,0,25,4,Desktop\My Computer\D:\Trash\DataInserter,Directory,DataInserter,1,2021-05-25 17:24:46,2021-05-25 17:24:54,2021-05-25 17:24:54,2021-10-01 15:48:28,100937,6,1,,,True,NTFS file system
BagMRU\1\0\2,1,73,3,Desktop\My Computer\D:\Trash\adventureworks,Directory,adventureworks,0,2021-06-10 18:57:20,2021-06-10 18:57:20,2021-06-10 18:57:20,2021-10-01 15:48:28,220974,2,1,2021-06-10 18:57:24,,True,NTFS file system
BagMRU\1\0\2,2,75,1,Desktop\My Computer\D:\Trash\ForTesting,Directory,ForTesting,1,2021-06-11 17:24:58,2021-06-11 17:25:04,2021-06-12 08:24:52,2021-10-01 15:48:28,204532,2,1,,,True,NTFS file system
BagMRU\1\0\2,3,90,2,Desktop\My Computer\D:\Trash\MediaSaver,Directory,MediaSaver,0,2021-06-11 16:24:18,2021-06-11 17:01:04,2021-06-14 10:08:10,2021-10-01 15:48:28,7596,2,1,2021-06-14 10:10:27,,True,NTFS file system
BagMRU\1\0\2,4,345,0,Desktop\My Computer\D:\Trash\Copies,Directory,Copies,1,2021-10-01 15:42:34,2021-10-01 15:42:42,2021-10-01 15:42:42,2021-10-01 15:48:28,9196,19,1,,2021-10-01 15:48:28,True,NTFS file system
BagMRU\1\0\2\0,0,26,0,Desktop\My Computer\D:\Trash\DataInserter\DataInserter,Directory,DataInserter,1,2021-05-25 17:24:46,2021-05-25 17:34:40,2021-05-25 17:34:40,2021-05-25 17:40:54,100940,26,1,,2021-05-25 17:40:54,True,NTFS file system
BagMRU\1\0\2\0\0,0,27,0,Desktop\My Computer\D:\Trash\DataInserter\DataInserter\Data,Directory,Data,0,2021-05-25 17:41:02,2021-05-25 17:41:12,2021-05-25 17:41:12,2021-05-25 17:41:10,101111,2,1,2021-05-25 17:41:10,2021-05-25 17:41:10,True,NTFS file system
BagMRU\1\0\2\2,0,76,0,Desktop\My Computer\D:\Trash\ForTesting\ForTesting,Directory,ForTesting,0,2021-06-11 17:24:58,2021-06-11 17:25:06,2021-06-12 08:24:50,2021-06-12 08:27:54,204533,2,1,2021-06-12 08:27:54,2021-06-12 08:27:54,True,NTFS file system
BagMRU\1\0\2\4,0,350,0,Desktop\My Computer\D:\Trash\Copies\Texts,Directory,Texts,0,2021-10-01 16:03:44,2021-10-01 16:03:44,2021-10-01 16:03:44,2021-10-01 16:03:47,425222,2,1,2021-10-01 16:03:47,2021-10-01 16:03:47,True,NTFS file system
BagMRU\1\0\20,0,0,0,Desktop\My Computer\D:\Microsoft Visual Studio\2019,Directory,2019,1,2021-05-25 13:25:38,2021-05-25 13:25:38,2021-08-16 14:34:14,2021-08-16 14:38:58,136,1,1,,2021-08-16 14:38:58,False,NTFS file system
BagMRU\1\0\20\0,0,0,0,Desktop\My Computer\D:\Microsoft Visual Studio\2019\Community,Directory,Community,1,2021-05-25 13:25:38,2021-08-15 19:13:26,2021-08-16 14:34:14,2021-08-16 14:38:58,137,1,1,,2021-08-16 14:38:58,False,NTFS file system
BagMRU\1\0\20\0\0,0,0,0,Desktop\My Computer\D:\Microsoft Visual Studio\2019\Community\Common7,Directory,Common7,1,2021-05-25 13:25:40,2021-05-27 17:54:20,2021-08-16 14:34:14,2021-08-16 14:38:58,157,1,1,,2021-08-16 14:38:58,False,NTFS file system
BagMRU\1\0\20\0\0\0,0,0,0,Desktop\My Computer\D:\Microsoft Visual Studio\2019\Community\Common7\IDE,Directory,IDE,1,2021-05-25 13:25:40,2021-08-15 19:14:12,2021-08-16 14:34:14,2021-08-16 14:38:58,158,1,1,,2021-08-16 14:38:58,False,NTFS file system
BagMRU\1\0\20\0\0\0\0,0,0,0,Desktop\My Computer\D:\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions,Directory,CommonExtensions,1,2021-05-25 13:25:40,2021-06-09 14:53:06,2021-08-16 14:37:22,2021-08-16 14:38:58,169,1,1,,2021-08-16 14:38:58,False,NTFS file system
BagMRU\1\0\20\0\0\0\0\0,0,0,0,Desktop\My Computer\D:\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft,Directory,Microsoft,1,2021-05-25 13:25:40,2021-08-15 19:13:50,2021-08-16 14:34:16,2021-08-16 14:38:58,170,1,1,,2021-08-16 14:38:58,False,NTFS file system
BagMRU\1\0\20\0\0\0\0\0\0,0,0,0,Desktop\My Computer\D:\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation,Directory,TeamFoundation,1,2021-05-25 13:26:20,2021-05-27 17:54:22,2021-08-16 14:34:16,2021-08-16 14:38:58,1910,1,1,,2021-08-16 14:38:58,False,NTFS file system
BagMRU\1\0\20\0\0\0\0\0\0\0,0,0,0,Desktop\My Computer\D:\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer,Directory,Team Explorer,1,2021-05-27 17:54:22,2021-05-27 17:54:24,2021-08-16 14:34:16,2021-08-16 14:38:58,1532,4,1,,2021-08-16 14:38:58,False,NTFS file system
BagMRU\1\0\20\0\0\0\0\0\0\0\0,0,0,0,Desktop\My Computer\D:\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Git,Directory,Git,1,2021-05-27 17:54:22,2021-05-27 17:54:22,2021-08-16 14:37:22,2021-08-16 14:38:58,2152,2,1,,2021-08-16 14:38:58,False,NTFS file system
BagMRU\1\0\20\0\0\0\0\0\0\0\0\0,0,175,0,Desktop\My Computer\D:\Microsoft Visual Studio\2019\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Git\cmd,Directory,cmd,0,2021-05-27 17:54:22,2021-05-27 17:54:22,2021-08-16 14:37:22,2021-08-16 14:38:58,2153,2,1,2021-08-16 14:38:58,2021-08-16 14:38:58,True,NTFS file system
BagMRU\1\0\22,0,180,0,Desktop\My Computer\D:\CMake\bin,Directory,bin,0,2021-08-16 13:59:14,2021-08-16 13:59:16,2021-08-16 13:59:20,2021-08-16 14:49:16,250842,2,1,2021-08-16 14:49:16,2021-08-16 14:49:16,True,NTFS file system
BagMRU\1\0\26,0,352,0,Desktop\My Computer\D:\Tools\All,Directory,All,1,2021-10-02 06:16:10,2021-10-02 06:16:16,2021-10-02 06:16:18,2021-10-03 16:37:43,425451,2,1,,2021-10-03 16:37:43,True,NTFS file system
BagMRU\1\0\26,1,353,2,Desktop\My Computer\D:\Tools\AppCompatCacheParser,Directory,AppCompatCacheParser,0,2021-10-02 06:17:06,2021-10-02 06:17:06,2021-10-02 06:17:06,2021-10-03 16:37:43,10133,26,1,2021-10-02 06:17:10,,True,NTFS file system
BagMRU\1\0\26,2,354,1,Desktop\My Computer\D:\Tools\AmcacheParser,Directory,AmcacheParser,0,2021-10-02 06:35:22,2021-10-02 06:35:22,2021-10-02 06:35:22,2021-10-03 16:37:43,81540,5,1,2021-10-02 06:35:23,,True,NTFS file system
BagMRU\1\0\26,3,356,3,Desktop\My Computer\D:\Tools\SrumECmd,Directory,SrumECmd,0,2021-10-02 08:00:24,2021-10-02 08:04:26,2021-10-02 08:04:26,2021-10-03 16:37:43,204570,9,1,2021-10-02 08:04:34,,True,NTFS file system
BagMRU\1\0\26\0,0,368,0,Desktop\My Computer\D:\Tools\All\ShellBagsExplorer.zip,File,ShellBagsExplorer.zip,1,2021-10-02 06:16:14,2021-09-28 18:52:08,2021-10-02 06:16:14,2021-10-03 17:53:00,425471,2,1,,2021-10-03 17:53:00,False,NTFS file system
BagMRU\1\0\26\0\0,0,369,0,Desktop\My Computer\D:\Tools\All\ShellBagsExplorer.zip\ShellBagsExplorer,Zip file contents,ShellBagsExplorer,0,,,,2021-10-03 17:53:02,,,0,2021-10-03 17:53:02,2021-10-03 17:53:02,True,
BagMRU\1\0\4,0,37,25,Desktop\My Computer\D:\Downloads\sdrsharp-x86.zip,File,sdrsharp-x86.zip,0,2021-05-25 19:04:50,2021-05-25 19:05:00,2021-05-25 19:05:00,2021-10-02 19:47:31,0,,1,2021-05-25 19:06:06,,False,
BagMRU\1\0\4,1,72,24,Desktop\My Computer\D:\Downloads\AdventureWorks-oltp-install-script.zip,File,AdventureWorks-oltp-install-script.zip,0,2021-06-10 18:56:54,2021-06-10 18:56:58,2021-06-10 18:56:58,2021-10-02 19:47:31,0,,1,2021-06-10 18:57:14,,False,
BagMRU\1\0\4,2,78,23,Desktop\My Computer\D:\Downloads\gfwlivesetup.zip,File,gfwlivesetup.zip,0,2021-06-12 20:15:04,2021-06-12 20:15:18,2021-06-12 20:15:18,2021-10-02 19:47:31,0,,1,2021-06-12 20:15:32,,False,
BagMRU\1\0\4,3,81,21,Desktop\My Computer\D:\Downloads\New folder (3),Directory,New folder (3),1,2021-06-12 20:23:10,2021-06-12 20:23:10,2021-06-12 20:23:10,2021-10-02 19:47:31,205404,2,1,,,True,NTFS file system
BagMRU\1\0\4,4,82,20,Desktop\My Computer\D:\Downloads\New folder (2),Directory,New folder (2),0,2021-06-12 20:23:06,2021-06-12 20:23:08,2021-06-12 20:23:08,2021-10-02 19:47:31,205403,2,1,2021-06-12 20:23:22,,True,NTFS file system
BagMRU\1\0\4,5,83,9,Desktop\My Computer\D:\Downloads\New folder,Directory,New folder,0,2021-06-12 20:22:56,2021-06-12 20:23:04,2021-06-12 20:23:04,2021-10-02 19:47:31,205402,2,1,2021-06-12 20:23:25,,True,NTFS file system
BagMRU\1\0\4,6,89,22,Desktop\My Computer\D:\Downloads\New folder (4),Directory,New folder (4),0,2021-06-12 20:28:38,2021-06-12 20:28:38,2021-06-12 20:28:38,2021-10-02 19:47:31,207450,2,1,2021-06-12 20:28:40,,True,NTFS file system
BagMRU\1\0\4,7,105,8,Desktop\My Computer\D:\Downloads\Huawei,Directory,Huawei,0,2021-06-14 10:44:10,2021-06-14 10:44:10,2021-06-14 10:44:10,2021-10-02 19:47:31,208095,2,1,2021-06-14 10:44:25,,True,NTFS file system
BagMRU\1\0\4,8,0,7,Desktop\My Computer\D:\Downloads\Стипа,Directory,Стипа,0,2021-06-14 10:43:42,2021-06-14 10:44:06,2021-06-14 10:44:06,,204893,31,1,,,False,NTFS file system
BagMRU\1\0\4,9,114,19,Desktop\My Computer\D:\Downloads\TCPView.zip,File,TCPView.zip,0,2021-06-24 16:49:22,2021-06-24 16:49:22,2021-06-24 16:49:22,2021-10-02 19:47:31,0,,1,2021-06-24 16:49:47,,False,
BagMRU\1\0\4,10,134,18,Desktop\My Computer\D:\Downloads\19-07-2021_13-43-21.zip,File,19-07-2021_13-43-21.zip,0,2021-07-19 10:43:32,2021-07-19 10:43:32,2021-07-19 10:43:34,2021-10-02 19:47:31,226826,7,1,2021-07-19 11:02:29,,False,NTFS file system
BagMRU\1\0\4,11,136,17,Desktop\My Computer\D:\Downloads\HTTPSniffer.zip,File,HTTPSniffer.zip,0,2021-08-15 19:07:26,2021-08-15 19:07:28,2021-08-15 19:07:28,2021-10-02 19:47:31,0,,1,2021-08-15 19:09:00,,False,
BagMRU\1\0\4,12,158,16,Desktop\My Computer\D:\Downloads\ninja-win.zip,File,ninja-win.zip,0,2021-08-16 14:00:52,2021-08-16 14:00:52,2021-08-16 14:00:52,2021-10-02 19:47:31,0,,1,2021-08-16 14:01:12,,False,
BagMRU\1\0\4,13,162,15,Desktop\My Computer\D:\Downloads\boost_1_77_0.zip,File,boost_1_77_0.zip,0,2021-08-16 14:08:20,2021-08-16 14:13:00,2021-08-16 14:14:38,2021-10-02 19:47:31,259601,3,1,2021-08-16 14:29:58,,False,NTFS file system
BagMRU\1\0\4,14,168,14,Desktop\My Computer\D:\Downloads\boost_1_77_0,Directory,boost_1_77_0,0,2021-08-16 14:16:42,2021-08-16 14:32:14,2021-08-16 14:32:14,2021-10-02 19:47:31,259604,2,1,2021-08-16 14:32:58,,True,NTFS file system
BagMRU\1\0\4,15,199,12,Desktop\My Computer\D:\Downloads\All.zip,File,All.zip,0,2021-09-12 10:48:04,2021-09-12 10:52:40,2021-09-12 10:52:40,2021-10-02 19:47:31,434360,2,1,2021-09-12 14:47:21,,False,NTFS file system
BagMRU\1\0\4,16,201,13,Desktop\My Computer\D:\Downloads\Forensic.zip,File,Forensic.zip,1,2021-09-14 12:39:16,2021-09-14 12:39:16,2021-09-14 12:39:16,2021-10-02 19:47:31,435154,9,1,,,False,NTFS file system
BagMRU\1\0\4,17,236,11,Desktop\My Computer\D:\Downloads\ProcessExplorer.zip,File,ProcessExplorer.zip,0,2021-09-19 06:38:04,2021-09-19 06:38:06,2021-09-19 06:38:06,2021-10-02 19:47:31,0,,1,2021-09-19 06:38:22,,False,
