SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,5,24,9/22/2021 18:49,9/26/2021 7:47,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\PP_RF_011112_1119.txt,2,FALSE,cb1823ac-1bd5-11ec-b8ba-00d8612e9183,cb1823ac-1bd5-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 15:46,9/21/2021 17:47,9/26/2021 7:47,23655,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\PP_RF_011112_1119.txt,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\PP_RF_011112_1119.txt,0x36349,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/22/2021 18:49,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,6,2C,9/24/2021 19:44,9/26/2021 7:42,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FSTEK_METDOC_050221.txt,1,FALSE,e4c93ab3-1d6f-11ec-b8ba-00d8612e9183,e4c93ab3-1d6f-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 15:43,9/21/2021 17:47,9/26/2021 7:42,280090,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FSTEK_METDOC_050221.txt,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FSTEK_METDOC_050221.txt,0x36341,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/24/2021 19:44,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,7,2B,9/19/2021 7:29,9/25/2021 17:46,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FSB_100714_378.txt,1,FALSE,549bd979-191b-11ec-b8ba-00d8612e9183,549bd979-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 18:19,9/21/2021 18:20,9/25/2021 17:42,43825,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FSB_100714_378.txt,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FSB_100714_378.txt,0x3638C,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,8,2A,9/22/2021 18:49,9/22/2021 20:02,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\KoAP.txt,1,FALSE,cb182a6f-1bd5-11ec-b8ba-00d8612e9183,cb182a6f-1bd5-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 15:46,9/21/2021 17:47,9/22/2021 20:02,4629485,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\KoAP.txt,,My Computer\D:\Univer\5year\NPAs\Texts\KoAP.txt,0x36348,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/22/2021 18:49,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,9,29,9/22/2021 18:49,9/22/2021 19:58,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\PP_RF_150908_687.txt,1,FALSE,cb1829a4-1bd5-11ec-b8ba-00d8612e9183,cb1829a4-1bd5-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 15:46,9/21/2021 17:47,9/22/2021 19:58,17475,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\PP_RF_150908_687.txt,,My Computer\D:\Univer\5year\NPAs\Texts\PP_RF_150908_687.txt,0x3634B,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/22/2021 18:49,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,10,28,9/22/2021 18:49,9/22/2021 19:56,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\FSTEK_METDOC_110214.txt,1,FALSE,cb182950-1bd5-11ec-b8ba-00d8612e9183,cb182950-1bd5-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 15:43,9/21/2021 17:47,9/22/2021 19:56,592866,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\FSTEK_METDOC_110214.txt,,My Computer\D:\Univer\5year\NPAs\Texts\FSTEK_METDOC_110214.txt,0x36342,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/22/2021 18:49,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,11,22,9/19/2021 7:29,9/22/2021 19:46,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\RKN_300517_94.txt,3,FALSE,549bda22-191b-11ec-b8ba-00d8612e9183,549bda22-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 18:28,9/21/2021 18:28,9/21/2021 18:28,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\RKN_300517_94.txt,,My Computer\D:\Univer\5year\NPAs\Texts\RKN_300517_94.txt,0x3639E,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,12,27,9/22/2021 18:49,9/22/2021 19:45,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\FSTEK_INFSOOBSH_240_22_2637.txt,1,FALSE,cb1824f5-1bd5-11ec-b8ba-00d8612e9183,cb1824f5-1bd5-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 15:43,9/21/2021 17:47,9/22/2021 19:45,38506,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\FSTEK_INFSOOBSH_240_22_2637.txt,,My Computer\D:\Univer\5year\NPAs\Texts\FSTEK_INFSOOBSH_240_22_2637.txt,0x3633F,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/22/2021 18:49,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,13,25,9/22/2021 18:49,9/22/2021 19:40,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\GOST_R_59407-2021.txt,1,FALSE,cb1823c9-1bd5-11ec-b8ba-00d8612e9183,cb1823c9-1bd5-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 15:45,9/21/2021 17:47,9/22/2021 19:40,244639,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\GOST_R_59407-2021.txt,,My Computer\D:\Univer\5year\NPAs\Texts\GOST_R_59407-2021.txt,0x36347,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/22/2021 18:49,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,14,1B,9/19/2021 7:29,9/21/2021 18:32,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\RKN_RAZJASN_PD_RABOTNIKOV.txt,2,FALSE,549bd8f0-191b-11ec-b8ba-00d8612e9183,549bd8f0-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 14:12,9/21/2021 18:13,9/21/2021 18:13,1,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\RKN_RAZJASN_PD_RABOTNIKOV.txt,,My Computer\D:\Univer\5year\NPAs\Texts\RKN_RAZJASN_PD_RABOTNIKOV.txt,0x36365,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,15,23,9/19/2021 7:29,9/21/2021 18:29,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\RKN_METREKOM_050913_996.txt,1,FALSE,549bda68-191b-11ec-b8ba-00d8612e9183,549bda68-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 18:29,9/21/2021 18:29,9/21/2021 18:29,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\RKN_METREKOM_050913_996.txt,,My Computer\D:\Univer\5year\NPAs\Texts\RKN_METREKOM_050913_996.txt,0x363A0,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,16,21,9/19/2021 7:29,9/21/2021 18:27,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\RKN_240221_18.txt,1,FALSE,549bda11-191b-11ec-b8ba-00d8612e9183,549bda11-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 18:27,9/21/2021 18:27,9/21/2021 18:27,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\RKN_240221_18.txt,,My Computer\D:\Univer\5year\NPAs\Texts\RKN_240221_18.txt,0x3639C,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,17,20,9/19/2021 7:29,9/21/2021 18:26,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\RKN_210621_106_NEVST.txt,1,FALSE,549bda03-191b-11ec-b8ba-00d8612e9183,549bda03-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 18:26,9/21/2021 18:26,9/21/2021 18:26,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\RKN_210621_106_NEVST.txt,,My Computer\D:\Univer\5year\NPAs\Texts\RKN_210621_106_NEVST.txt,0x3639A,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,18,1F,9/19/2021 7:29,9/21/2021 18:26,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\RKN_150313_274.txt,1,FALSE,549bd9f5-191b-11ec-b8ba-00d8612e9183,549bd9f5-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 18:26,9/21/2021 18:26,9/21/2021 18:26,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\RKN_150313_274.txt,,My Computer\D:\Univer\5year\NPAs\Texts\RKN_150313_274.txt,0x36398,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,19,1E,9/19/2021 7:29,9/21/2021 18:25,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\RKN_050913_996.txt,1,FALSE,549bd9e5-191b-11ec-b8ba-00d8612e9183,549bd9e5-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 18:25,9/21/2021 18:25,9/21/2021 18:25,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\RKN_050913_996.txt,,My Computer\D:\Univer\5year\NPAs\Texts\RKN_050913_996.txt,0x36396,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,20,1D,9/19/2021 7:29,9/21/2021 18:24,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\PP_RF_290621_1046.txt,1,FALSE,549bd9ce-191b-11ec-b8ba-00d8612e9183,549bd9ce-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 18:24,9/21/2021 18:24,9/21/2021 18:24,0,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\PP_RF_290621_1046.txt,,My Computer\D:\Univer\5year\NPAs\Texts\PP_RF_290621_1046.txt,0x36394,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,21,1A,9/19/2021 7:29,9/21/2021 18:23,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\PP_RF_180912_940.txt,2,FALSE,549bd8e7-191b-11ec-b8ba-00d8612e9183,549bd8e7-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 14:12,9/21/2021 18:13,9/21/2021 18:13,1,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\PP_RF_180912_940.txt,,My Computer\D:\Univer\5year\NPAs\Texts\PP_RF_180912_940.txt,0x36366,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,22,13,9/19/2021 7:29,9/21/2021 18:21,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\FSB_INFORM_210616.txt,2,FALSE,549bd654-191b-11ec-b8ba-00d8612e9183,549bd654-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 17:11,9/21/2021 17:11,9/21/2021 17:11,79,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\FSB_INFORM_210616.txt,,My Computer\D:\Univer\5year\NPAs\Texts\FSB_INFORM_210616.txt,0x362E5,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,23,F,9/19/2021 7:29,9/21/2021 18:20,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\FSB_100714_378.txt,2,FALSE,549bd4f6-191b-11ec-b8ba-00d8612e9183,549bd4f6-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 16:42,9/21/2021 16:42,9/21/2021 16:42,194,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\FSB_100714_378.txt,,My Computer\D:\Univer\5year\NPAs\Texts\FSB_100714_378.txt,0x3623B,0x5,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,24,D,9/19/2021 7:29,9/21/2021 18:18,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\FAPSI_130601_152.txt,3,FALSE,549bd4b9-191b-11ec-b8ba-00d8612e9183,549bd4b9-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 16:42,9/21/2021 16:42,9/21/2021 16:52,196,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\FAPSI_130601_152.txt,,My Computer\D:\Univer\5year\NPAs\Texts\FAPSI_130601_152.txt,0x36237,0x8,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,25,11,9/19/2021 7:29,9/21/2021 18:14,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Univer\5year\NPAs\Texts\FSB_INFORM_150617.txt,2,FALSE,549bd50f-191b-11ec-b8ba-00d8612e9183,549bd50f-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 16:42,9/21/2021 16:42,9/21/2021 16:42,4507,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\FSB_INFORM_150617.txt,,My Computer\D:\Univer\5year\NPAs\Texts\FSB_INFORM_150617.txt,0x3623C,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f1bb7374ba290567.automaticDestinations-ms,6/4/2021 4:08,10/3/2021 11:37,10/3/2021 16:52,f1bb7374ba290567,Unknown AppId,4,46,26,19,9/19/2021 7:29,9/21/2021 17:58,敤歳潴⵰ㄹ畧㜱8,00:d8:61:2e:91:83,D:\Downloads\FSB_INFORM_150617.txt,1,FALSE,549bd82b-191b-11ec-b8ba-00d8612e9183,549bd82b-191b-11ec-b8ba-00d8612e9183,a3e2821e-fd5c-43e4-aa05-905e3820ed18,a3e2821e-fd5c-43e4-aa05-905e3820ed18,9/21/2021 17:49,9/21/2021 17:49,9/21/2021 17:58,4183,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\FSB_INFORM_150617.txt,,My Computer\D:\Downloads\FSB_INFORM_150617.txt,0x3634D,0x4,desktop-91gu178,00:d8:61:2e:91:83,9/19/2021 7:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
