SourceFile,SourceCreated,SourceModified,SourceAccessed,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,NetworkPath,CommonPath,Arguments,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,MACVendor,TrackerCreatedOn,ExtraBlocksPresent
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Sound (2).lnk,2021-07-09 13:54:32,2021-07-09 13:54:32,2021-09-14 17:06:48,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Control Panel\All Control Panel Items\Microsoft Sound,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Sound.lnk,2021-07-07 16:01:31,2021-07-07 16:07:58,2021-09-14 17:06:48,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Control Panel\All Control Panel Items\Microsoft Sound,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Streams.lnk,2021-07-07 15:52:51,2021-07-07 18:45:21,2021-09-14 17:06:48,2021-07-07 15:52:44,2021-07-07 18:45:11,2021-07-07 18:45:21,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Streams,,,,My Computer\D:\Streams,0x394B7,0x58,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-07-07 11:23:40,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\System and Security.lnk,2021-08-16 14:05:31,2021-08-22 17:38:24,2021-09-14 17:06:48,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Control Panel\System and Security,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\System.lnk,2021-08-16 14:05:31,2021-08-22 17:38:24,2021-09-14 17:06:48,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Control Panel\System and Security\System,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\The Internet.lnk,2021-05-26 08:53:18,2021-09-06 18:02:09,2021-09-14 17:06:48,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Internet Explorer (Homepage),,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\This PC.lnk,2021-05-25 13:08:55,2021-09-12 09:43:47,2021-09-14 17:06:48,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,My Computer,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Trash.lnk,2021-05-25 14:58:18,2021-06-10 18:57:23,2021-09-14 17:06:48,2021-05-25 14:58:15,2021-06-10 18:57:23,2021-06-10 18:57:23,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Trash,,,,My Computer\D:\Trash,0x1828D,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Uninstall a program (2).lnk,2021-09-14 15:32:39,2021-09-14 15:32:39,2021-09-14 17:06:48,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,All Tasks\Uninstall a program,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Uninstall a program.lnk,2021-06-09 14:49:47,2021-06-28 16:36:33,2021-09-14 17:06:48,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,All Tasks\Uninstall a program,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Unity Projects.lnk,2021-06-09 15:26:11,2021-06-09 15:28:17,2021-09-14 17:06:48,2021-06-09 15:26:03,2021-06-09 15:26:03,2021-06-09 15:28:16,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Unity Projects,,,,My Computer\D:\Unity Projects,0x313AC,0x1,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-06-04 16:57:54,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Univer.lnk,2021-08-15 19:08:54,2021-08-15 19:08:54,2021-09-14 17:06:48,2021-08-15 19:08:51,2021-08-15 19:08:51,2021-08-15 19:08:51,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer,,,,My Computer\D:\Univer,0x361DB,0xD,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-08-14 21:26:33,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Untitled.png.lnk,2021-08-07 15:54:17,2021-08-07 15:54:17,2021-09-14 17:06:48,,,,0,..\..\..\..\..\Desktop\Untitled.png,C:\Users\Klim\Desktop,0,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),14172ECA,,C:\Users\Klim\Desktop\Untitled.png,,,,My Computer\Desktop\Untitled.png,0x0,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\USB Logs.lnk,2021-09-14 16:53:45,2021-09-14 16:53:51,2021-09-14 17:06:48,2021-09-14 16:53:11,2021-09-14 16:53:11,2021-09-14 16:53:51,4096,..\..\..\..\..\Desktop\USB Logs,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, HasRelativePath, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),14172ECA,,C:\Users\Klim\Desktop\USB Logs,,,,USB Logs,0x4EBC,0xD,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-12 09:17:38,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\USB.png.lnk,2021-09-13 10:09:49,2021-09-13 10:09:49,2021-09-14 17:06:48,,,,0,,D:\source\repos\usb_forensic,0,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\USB.png,,,,My Computer\D:\source\repos\usb_forensic\USB.png,0x0,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\usb_forensic.lnk,2021-09-13 10:09:49,2021-09-13 10:09:49,2021-09-14 17:06:48,2021-09-13 10:07:33,2021-09-13 10:09:49,2021-09-13 10:09:49,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic,,,,My Computer\D:\source\repos\usb_forensic,0x6A135,0x3,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-12 09:17:38,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\xog5QOIFy7c.jpg.lnk,2021-09-12 14:39:01,2021-09-12 14:39:01,2021-09-14 17:06:48,,,,0,..\..\..\..\..\Desktop\xog5QOIFy7c.jpg,C:\Users\Klim\Desktop,0,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),14172ECA,,C:\Users\Klim\Desktop\xog5QOIFy7c.jpg,,,,My Computer\Desktop\xog5QOIFy7c.jpg,0x0,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\восстановление_при_отч.doc.lnk,2021-08-14 13:13:39,2021-08-16 12:02:36,2021-09-14 17:06:48,2021-08-14 13:13:34,2021-08-15 19:16:14,2021-08-16 11:58:22,33792,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\восстановление_при_отч.doc,,,,My Computer\D:\Downloads\восстановление_при_отч.doc,0x3B38F,0x3,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-08-02 21:59:04,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Заявление_Четвериков.doc.lnk,2021-08-16 12:02:35,2021-08-22 17:19:29,2021-09-14 17:06:48,2021-08-16 12:02:36,2021-08-17 09:47:11,2021-08-22 17:19:29,34304,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Заявление_Четвериков.doc,,,,My Computer\D:\Downloads\Заявление_Четвериков.doc,0x659FB,0x4,desktop-91gu178,00:1a:7d:da:71:05,CYBER-BLUE,2021-08-15 19:16:48,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\ЛР ТПЗАС Жданов Владислав.docx.lnk,2021-09-14 12:48:12,2021-09-14 16:44:44,2021-09-14 17:06:48,2021-09-04 06:23:11,2021-09-14 15:09:36,2021-09-14 15:09:36,264043,,E:\5 курс\С09-361-1,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking","Removable storage media (Floppy, USB)",46194114,SANDISK USB,E:\5 курс\С09-361-1\ЛР ТПЗАС Жданов Владислав.docx,,,,My Computer\E:\5 курс\С09-361-1\ЛР ТПЗАС Жданов Владислав.docx,0x8F71A9E0,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\ОТЧЕТ по практике.docx.lnk,2021-09-14 12:47:47,2021-09-14 16:44:41,2021-09-14 17:06:48,2021-09-04 06:23:12,2019-11-02 08:46:48,2021-09-04 06:23:12,286284,,E:\5 курс\С09-361-1,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking","Removable storage media (Floppy, USB)",46194114,SANDISK USB,E:\5 курс\С09-361-1\ОТЧЕТ по практике.docx,,,,My Computer\E:\5 курс\С09-361-1\ОТЧЕТ по практике.docx,0x8F7182C0,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Отчет_Буров_Глухих.docx.lnk,2021-09-14 12:47:09,2021-09-14 16:44:38,2021-09-14 17:06:48,2021-09-04 06:44:24,2021-09-14 16:44:36,2021-09-14 16:44:36,298889,,E:\5 курс\С09-361-1,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking","Removable storage media (Floppy, USB)",46194114,SANDISK USB,E:\5 курс\С09-361-1\Отчет_Буров_Глухих.docx,,,,My Computer\E:\5 курс\С09-361-1\Отчет_Буров_Глухих.docx,0x8F71BF20,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\С09-361-1.lnk,2021-09-14 12:47:09,2021-09-14 16:44:44,2021-09-14 17:06:48,2021-09-04 06:23:11,2021-09-04 05:17:34,2021-09-04 06:23:10,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking","Removable storage media (Floppy, USB)",46194114,SANDISK USB,E:\5 курс\С09-361-1,,,,My Computer\E:\5 курс\С09-361-1,0x8F710000,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Стипа.lnk,2021-06-14 10:43:43,2021-06-14 10:50:59,2021-09-14 17:06:48,2021-06-14 10:43:41,2021-06-14 10:47:41,2021-06-14 10:50:59,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Стипа,,,,My Computer\D:\Downloads\Стипа,0x3205D,0x1F,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-06-12 20:08:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
