ApplicationName,ProgramId,FileKeyLastWriteTimestamp,SHA1,IsOsComponent,FullPath,Name,FileExtension,LinkDate,ProductName,Size,Version,ProductVersion,LongPathHash,BinaryType,IsPeFile,BinFileVersion,BinProductVersion,Usn,Language,Description
Unassociated,0006cd48ab3d867e84ddb9ecd428fdd1acae00000000,2021-05-26 08:54:47,6a5f06e186be296afbcfd509f1e7c63975292743,False,c:\program files\android\jdk\microsoft_dist_openjdk_1.8.0.25\jre\bin\unpack200.exe,unpack200.exe,.exe,2019-02-07 20:19:37,openjdk platform 8,202320,8.0.0.0,8.0.0.0,unpack200.exe|b46de8f93766af14,pe64_amd64,False,8.0.0.0,8.0.0.0,19577987808,0,
Unassociated,0006cd48ab3d867e84ddb9ecd428fdd1acae00000000,2021-06-11 13:28:04,57cb1854c6c95aa585c225b74220cf42b7a82c86,False,d:\unity editors\2020.3.11f1\editor\data\playbackengines\androidplayer\openjdk\bin\unpack200.exe,unpack200.exe,.exe,2018-05-19 01:10:36,openjdk platform 8,199672,8.0.0.0,8.0.0.0,unpack200.exe|bab349eef6314d66,pe64_amd64,False,8.0.0.0,8.0.0.0,0,0,
Unassociated,0006cd48ab3d867e84ddb9ecd428fdd1acae00000000,2021-06-11 13:28:05,c7d68dfdf71a7099c5681a1006ab7e2b18635e5b,False,d:\unity editors\2020.3.11f1\editor\data\playbackengines\androidplayer\openjdk\jre\bin\unpack200.exe,unpack200.exe,.exe,2018-05-19 01:10:36,openjdk platform 8,199672,8.0.0.0,8.0.0.0,unpack200.exe|f97b2155b0d8c3b0,pe64_amd64,False,8.0.0.0,8.0.0.0,0,0,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2021-09-20 16:50:15,a30040967f75df85a1e3927bdce159b102011a61,True,c:\windows\system32\unregmp2.exe,unregmp2.exe,.exe,1972-11-08 15:00:45,microsoft® windows® operating system,265216,12.0.19041.1 (winbuild.160101.0800),12.0.19041.1,unregmp2.exe|41f6a1604c770bae,pe64_amd64,False,12.0.19041.1,12.0.19041.1,21789328048,1033,
Unassociated,000624e1f3aabe08e60969a07aeb27902adb0000ffff,2021-09-17 07:58:21,6cce324e4622ab29455c049b0a64c3bf1fa66fe1,False,c:\users\klim\appdata\local\githubdesktop\update.exe,Update.exe,.exe,2020-09-27 19:55:33,,2036912,,,update.exe|44155791ba528246,pe32_clr_il,False,2.0.1.1,2.0.1.0,21619428272,0,
Unassociated,000058678bb62cc8e05bf4cbcc7bbccd0dac00000904,2021-09-12 09:21:51,9a9b80dd11423a41e53c2e393b7d757ea291e1c3,False,c:\users\klim\appdata\local\discord\update.exe,Update.exe,.exe,2020-06-01 20:58:11,update,1512040,1.1.1.0,1.1.1.0,update.exe|9d054366840639fc,pe32_clr_il_prefer32,False,1.1.1.0,1.1.1.0,19554249424,0,
Unassociated,000674a31b6f6036dbc2ae0adc5737caa5a400000000,2021-06-17 15:44:08,d333961067d981de69dcb827ce3048de186f3967,False,d:\tor browser\browser\updater.exe,updater.exe,.exe,1970-01-01 00:00:00,tor browser,461824,78.11.0,78.11.0,updater.exe|a1057a789aec4c44,pe64_amd64,False,78.11.0.7792,78.11.0.7792,0,0,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2021-09-20 16:50:15,2497169c13b0ba46a6be8a1fe493b250094079b7,True,c:\windows\system32\upfc.exe,upfc.exe,.exe,1973-05-29 11:25:14,microsoft® windows® operating system,121392,10.0.19041.1 (winbuild.160101.0800),10.0.19041.1,upfc.exe|5e5b940356e40b74,pe64_amd64,False,10.0.19041.1,10.0.19041.1,21787173872,1033,
Unassociated,0006fb677298f7a9ac685ba504a3f935566e00000004,2021-09-20 16:49:51,a3033da52f6ce0f95dc4549554c9e22b2a08f9f0,False,c:\program files\common files\av\dr.web security space\upgrade.exe,upgrade.exe,.exe,2018-10-09 09:35:28,dr.web security space,4072328,12.0.0.10090,12.0.0.10090,upgrade.exe|2ebfad7564dd62ce,pe32_i386,False,12.0.0.10090,12.0.0.10090,21844832712,1024,
Unassociated,0006b17519bb674aea0a85d322540f8a9aeb00000904,2021-06-17 15:44:07,c219269325c53ed5d69343086dfdd853e533b072,False,d:\wireshark\extcap\usbpcapcmd.exe,USBPcapCMD.exe,.exe,2020-05-22 09:01:13,usbpcap,56448,1.5.4.0,1.5.4.0,usbpcapcmd.exe|d38cfc0072d85c77,pe64_amd64,False,1.5.4.0,1.5.4.0,0,1033,
Unassociated,0006c1f0efd2f01fdf12e3149fa11fd21ddb00000904,2021-09-20 16:50:15,1f8f036521aa48a49ad8b6b59509a0569878e2af,False,d:\microsoft visual studio\2019\community\common7\ide\usercontroltestcontainer.exe,UserControlTestContainer.exe,.exe,,,30152,16.0.31303.231 built by: d16.10,,usercontroltestc|64df02bbab2ebd06,pe32_clr_il,False,16.0.31303.231,,0,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2021-09-20 16:50:15,6d0c6aea6bce05166761085b1d612558f81d877a,True,c:\windows\system32\userinit.exe,userinit.exe,.exe,2086-04-07 12:35:36,microsoft® windows® operating system,34816,10.0.19041.1 (winbuild.160101.0800),10.0.19041.1,userinit.exe|b21bd46ff8053d3c,pe64_amd64,False,10.0.19041.1,10.0.19041.1,21787380600,1033,
