Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,ConnectedTime,ConnectStartTime,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
122,2021-09-18 16:20:00,,,,UnknownOrUserSid,,,2,1,0,2021-09-18 09:47:01.2156616,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
123,2021-09-18 16:20:00,,,,UnknownOrUserSid,,,2,1,2829,2021-09-18 09:47:01.2156616,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
124,2021-09-18 16:20:00,,,,UnknownOrUserSid,,,2,1,23532,2021-09-18 09:47:03.5256958,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
125,2021-09-18 16:20:00,,,,UnknownOrUserSid,,,2,1,23531,2021-09-18 09:47:03.5861767,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
126,2021-09-18 16:20:00,,,,UnknownOrUserSid,,,2,1,45,2021-09-18 16:18:30.4342743,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
127,2021-09-18 17:20:00,,,,UnknownOrUserSid,,,2,1,3689,2021-09-18 16:18:30.4342743,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
128,2021-09-18 17:20:00,,,,UnknownOrUserSid,,,2,1,27176,2021-09-18 09:47:03.5256958,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
129,2021-09-18 17:20:00,,,,UnknownOrUserSid,,,2,1,27176,2021-09-18 09:47:03.5861767,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
130,2021-09-19 05:51:00,,,,UnknownOrUserSid,,,2,1,4296,2021-09-18 16:18:30.4342743,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
131,2021-09-19 05:51:00,,,,UnknownOrUserSid,,,2,1,72204,2021-09-18 09:47:03.5256958,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
132,2021-09-19 05:51:00,,,,UnknownOrUserSid,,,2,1,72204,2021-09-18 09:47:03.5861767,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
133,2021-09-19 05:51:00,,,,UnknownOrUserSid,,,2,1,49,2021-09-19 05:49:38.0829006,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
134,2021-09-19 06:51:00,,,,UnknownOrUserSid,,,2,1,3681,2021-09-19 05:49:38.0829006,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
135,2021-09-19 06:51:00,,,,UnknownOrUserSid,,,2,1,75836,2021-09-18 09:47:03.5256958,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
136,2021-09-19 06:51:00,,,,UnknownOrUserSid,,,2,1,75836,2021-09-18 09:47:03.5861767,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
