Id,Timestamp,UserId,AppId,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,StartTime,EndTime,Flags,Duration
130,2021-09-14 17:03:00,4,74,C127,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 16:32:00.0114870,2021-09-14 16:54:00.0132132,0,00:22:00.0017262
131,2021-09-14 17:03:00,4,75,C104,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 16:32:00.0114870,2021-09-14 16:54:00.0132132,0,00:22:00.0017262
132,2021-09-14 17:03:00,4,63,C103,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 16:32:00.0114870,2021-09-14 16:54:00.0132132,0,00:22:00.0017262
133,2021-09-14 17:03:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 16:26:00.0156197,2021-09-14 16:56:00.0086452,0,00:29:59.9930255
134,2021-09-14 17:03:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 16:06:00.0091340,2021-09-14 16:56:00.0086452,0,00:49:59.9995112
135,2021-09-14 17:03:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 16:26:00.0156197,2021-09-14 16:57:00.0105891,0,00:30:59.9949694
136,2021-09-14 17:03:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 16:06:00.0091340,2021-09-14 16:56:00.0086452,0,00:49:59.9995112
137,2021-09-14 18:04:00,4,69,C107,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:35:00.0080279,2021-09-14 17:36:00.0119137,0,00:01:00.0038858
138,2021-09-14 18:04:00,4,750,C118,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:27:00.0132372,2021-09-14 17:28:00.0160742,0,00:01:00.0028370
139,2021-09-14 18:04:00,4,65,C119,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:26:00.0080111,2021-09-14 17:36:00.0119137,0,00:10:00.0039026
140,2021-09-14 18:04:00,4,614,C129,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:24:00.0091580,2021-09-14 17:31:00.0023040,0,00:06:59.9931460
141,2021-09-14 18:04:00,4,526,C113,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:19:00.0061648,2021-09-14 17:20:00.0119809,0,00:01:00.0058161
142,2021-09-14 18:04:00,4,76,C100,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:17:00.0163150,2021-09-14 17:34:00.0039233,0,00:16:59.9876083
143,2021-09-14 18:04:00,4,63,C103,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:09:00.0165604,2021-09-14 17:31:00.0023040,0,00:21:59.9857436
144,2021-09-14 18:04:00,4,64,C112,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:09:00.0165604,2021-09-14 17:27:00.0132372,0,00:17:59.9966768
145,2021-09-14 18:04:00,4,75,C104,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:09:00.0165604,2021-09-14 17:31:00.0023040,0,00:21:59.9857436
146,2021-09-14 18:04:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:07:00.0153356,2021-09-14 17:37:00.0077304,0,00:29:59.9923948
147,2021-09-14 18:04:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:07:00.0153356,2021-09-14 17:36:00.0119137,0,00:28:59.9965781
148,2021-09-14 18:04:00,4,74,C127,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:07:00.0153356,2021-09-14 17:36:00.0119137,0,00:28:59.9965781
149,2021-09-14 18:04:00,4,67,C115,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:07:00.0153356,2021-09-14 17:36:00.0119137,0,00:28:59.9965781
150,2021-09-14 18:04:00,4,72,C125,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:07:00.0153356,2021-09-14 17:36:00.0119137,0,00:28:59.9965781
151,2021-09-14 18:04:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:06:00.0027295,2021-09-14 17:37:00.0077304,0,00:31:00.0050009
152,2021-09-14 18:04:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:05:00.0062014,2021-09-14 17:36:00.0119137,0,00:31:00.0057123
153,2021-09-14 18:04:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 17:06:00.0027295,2021-09-14 17:36:00.0119137,0,00:30:00.0091842
154,2021-09-15 11:12:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 18:38:00.0059593,2021-09-15 11:11:18.4785393,0,16:33:18.4725800
155,2021-09-15 11:12:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 18:38:00.0059593,2021-09-15 11:11:18.4785393,0,16:33:18.4725800
156,2021-09-15 11:12:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 18:38:00.0059593,2021-09-15 11:11:18.4785393,0,16:33:18.4725800
157,2021-09-15 11:12:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 18:29:00.0059327,2021-09-15 11:11:18.4785393,0,16:42:18.4726066
158,2021-09-15 11:12:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-14 18:38:00.0059593,2021-09-15 11:11:18.4785393,0,16:33:18.4725800
159,2021-09-15 12:50:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 11:12:00.0121268,2021-09-15 12:49:45.5961042,0,01:37:45.5839774
160,2021-09-15 12:50:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 11:12:00.0121268,2021-09-15 12:49:45.5961042,0,01:37:45.5839774
161,2021-09-15 12:50:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 11:12:00.0121268,2021-09-15 12:49:45.5961042,0,01:37:45.5839774
162,2021-09-15 12:50:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 11:12:00.0121268,2021-09-15 12:49:45.5961042,0,01:37:45.5839774
163,2021-09-15 12:50:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 11:12:00.0121268,2021-09-15 12:49:45.5961042,0,01:37:45.5839774
164,2021-09-15 13:50:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 12:49:45.5961042,2021-09-15 13:05:00.0185602,0,00:15:14.4224560
165,2021-09-15 13:50:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 12:49:45.5961042,2021-09-15 13:05:00.0185602,0,00:15:14.4224560
166,2021-09-15 13:50:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 12:49:45.5961042,2021-09-15 13:05:00.0185602,0,00:15:14.4224560
167,2021-09-15 13:50:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 13:20:00.0092742,2021-09-15 13:21:00.0120980,0,00:01:00.0028238
168,2021-09-15 14:51:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 14:09:00.0170837,2021-09-15 14:50:53.3899949,0,00:41:53.3729112
169,2021-09-15 14:51:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 14:09:00.0170837,2021-09-15 14:50:53.3899949,0,00:41:53.3729112
170,2021-09-15 14:51:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 14:09:00.0170837,2021-09-15 14:50:53.3899949,0,00:41:53.3729112
171,2021-09-15 14:51:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 14:09:00.0170837,2021-09-15 14:50:53.3899949,0,00:41:53.3729112
172,2021-09-15 14:51:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 14:09:00.0170837,2021-09-15 14:50:53.3899949,0,00:41:53.3729112
173,2021-09-15 15:51:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 15:04:00.0092490,2021-09-15 15:12:00.0107285,0,00:08:00.0014795
174,2021-09-15 15:51:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 15:04:00.0092490,2021-09-15 15:05:00.0134241,0,00:01:00.0041751
175,2021-09-15 15:51:00,4,76,C100,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 14:52:00.0181299,2021-09-15 15:05:00.0134241,0,00:12:59.9952942
176,2021-09-15 15:51:00,4,814,C109,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 14:52:00.0181299,2021-09-15 15:00:00.0072820,0,00:07:59.9891521
177,2021-09-15 15:51:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 14:52:00.0181299,2021-09-15 15:05:00.0134241,0,00:12:59.9952942
178,2021-09-15 15:51:00,4,75,C104,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 14:52:00.0181299,2021-09-15 15:05:00.0134241,0,00:12:59.9952942
179,2021-09-15 15:51:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 14:51:00.0088442,2021-09-15 15:12:00.0107285,0,00:21:00.0018843
180,2021-09-15 17:15:00,4,76,C100,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 16:20:00.0070825,2021-09-15 17:14:53.3215839,0,00:54:53.3145014
181,2021-09-15 17:15:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 16:20:00.0070825,2021-09-15 17:14:53.3215839,0,00:54:53.3145014
182,2021-09-15 17:15:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 16:20:00.0070825,2021-09-15 17:14:53.3215839,0,00:54:53.3145014
183,2021-09-15 17:15:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 16:00:00.0025077,2021-09-15 16:01:00.0103940,0,00:01:00.0078863
184,2021-09-15 17:15:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 16:20:00.0070825,2021-09-15 17:14:53.3215839,0,00:54:53.3145014
185,2021-09-15 17:23:00,4,65,C119,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:21:00.0176848,2021-09-15 17:22:00.0128986,0,00:00:59.9952138
186,2021-09-15 17:23:00,4,69,C107,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:21:00.0176848,2021-09-15 17:22:00.0128986,0,00:00:59.9952138
187,2021-09-15 17:23:00,4,526,C113,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:21:00.0176848,2021-09-15 17:22:00.0128986,0,00:00:59.9952138
188,2021-09-15 17:23:00,4,63,C103,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:21:00.0176848,2021-09-15 17:22:00.0128986,0,00:00:59.9952138
189,2021-09-15 17:23:00,4,75,C104,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:21:00.0176848,2021-09-15 17:22:00.0128986,0,00:00:59.9952138
190,2021-09-15 17:23:00,4,67,C115,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:20:00.0087104,2021-09-15 17:22:00.0128986,0,00:02:00.0041882
191,2021-09-15 17:23:00,4,76,C100,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:20:00.0087104,2021-09-15 17:21:00.0176848,0,00:01:00.0089744
192,2021-09-15 17:23:00,4,74,C127,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:20:00.0087104,2021-09-15 17:22:00.0128986,0,00:02:00.0041882
193,2021-09-15 17:23:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:14:53.3215839,2021-09-15 17:22:00.0128986,0,00:07:06.6913147
194,2021-09-15 17:23:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:14:53.3215839,2021-09-15 17:23:00.0155875,0,00:08:06.6940036
195,2021-09-15 17:23:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:14:53.3215839,2021-09-15 17:23:00.0155875,0,00:08:06.6940036
196,2021-09-15 17:23:00,4,72,C125,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:20:00.0087104,2021-09-15 17:22:00.0128986,0,00:02:00.0041882
197,2021-09-15 17:23:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:14:53.3215839,2021-09-15 17:22:00.0128986,0,00:07:06.6913147
198,2021-09-15 17:23:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 17:14:53.3215839,2021-09-15 17:22:00.0128986,0,00:07:06.6913147
199,2021-09-17 07:55:00,4,64,C112,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:51:00.0054403,2021-09-15 18:52:00.0142182,0,00:01:00.0087779
200,2021-09-17 07:55:00,4,526,C113,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:44:00.0040218,2021-09-15 18:45:00.0032435,0,00:00:59.9992217
201,2021-09-17 07:55:00,4,65,C119,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:43:00.0060959,2021-09-15 18:44:00.0040218,0,00:00:59.9979259
202,2021-09-17 07:55:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:43:00.0060959,2021-09-15 18:53:00.0077810,0,00:10:00.0016851
203,2021-09-17 07:55:00,4,67,C115,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:43:00.0060959,2021-09-15 18:53:00.0077810,0,00:10:00.0016851
204,2021-09-17 07:55:00,4,69,C107,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:43:00.0060959,2021-09-15 18:44:00.0040218,0,00:00:59.9979259
205,2021-09-17 07:55:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:42:00.0099726,2021-09-17 07:54:43.8040140,0,1.13:12:43.7940414
206,2021-09-17 07:55:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:42:00.0099726,2021-09-17 07:54:43.8040140,0,1.13:12:43.7940414
207,2021-09-17 07:55:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:43:00.0060959,2021-09-15 18:53:00.0077810,0,00:10:00.0016851
208,2021-09-17 07:55:00,4,72,C125,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:42:00.0099726,2021-09-17 07:54:43.8040140,0,1.13:12:43.7940414
209,2021-09-17 07:55:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:43:00.0060959,2021-09-15 18:44:00.0040218,0,00:00:59.9979259
210,2021-09-17 07:55:00,4,74,C127,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:42:00.0099726,2021-09-17 07:54:43.8040140,0,1.13:12:43.7940414
211,2021-09-17 07:55:00,4,75,C104,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:43:00.0060959,2021-09-15 18:53:00.0077810,0,00:10:00.0016851
212,2021-09-17 07:55:00,4,76,C100,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:42:00.0099726,2021-09-17 07:54:43.8040140,0,1.13:12:43.7940414
213,2021-09-17 07:55:00,4,63,C103,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-15 18:43:00.0060959,2021-09-15 18:53:00.0077810,0,00:10:00.0016851
214,2021-09-17 13:44:00,4,74,C127,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 07:56:00.0109040,0,00:01:00.0059708
215,2021-09-17 13:44:00,4,65,C119,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 07:56:00.0109040,0,00:01:00.0059708
216,2021-09-17 13:44:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 13:43:51.8161910,0,05:48:51.8112578
217,2021-09-17 13:44:00,4,69,C107,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 07:56:00.0109040,0,00:01:00.0059708
218,2021-09-17 13:44:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 13:43:51.8161910,0,05:48:51.8112578
219,2021-09-17 13:44:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 13:43:51.8161910,0,05:48:51.8112578
220,2021-09-17 13:44:00,4,72,C125,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 07:56:00.0109040,0,00:01:00.0059708
221,2021-09-17 13:44:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 13:43:51.8161910,0,05:48:51.8112578
222,2021-09-17 13:44:00,4,67,C115,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 13:43:51.8161910,0,05:48:51.8112578
223,2021-09-17 13:44:00,4,75,C104,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 07:56:00.0109040,0,00:01:00.0059708
224,2021-09-17 13:44:00,4,63,C103,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:55:00.0049332,2021-09-17 07:56:00.0109040,0,00:01:00.0059708
225,2021-09-17 13:44:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 07:54:43.8040140,2021-09-17 13:43:51.8161910,0,05:49:08.0121770
226,2021-09-18 05:49:00,4,76,C100,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 14:08:00.0095235,2021-09-17 14:09:00.0056913,0,00:00:59.9961678
227,2021-09-18 05:49:00,4,72,C125,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 13:57:00.0025292,2021-09-17 13:58:00.0080938,0,00:01:00.0055646
228,2021-09-18 05:49:00,4,74,C127,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 13:57:00.0025292,2021-09-17 13:58:00.0080938,0,00:01:00.0055646
229,2021-09-18 05:49:00,4,75,C104,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 13:52:00.0125263,2021-09-17 14:12:00.0035428,0,00:19:59.9910165
230,2021-09-18 05:49:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 13:46:00.0110727,2021-09-18 05:48:58.3187614,0,16:02:58.3076887
231,2021-09-18 05:49:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 13:44:00.0172264,2021-09-18 05:48:58.3187614,0,16:04:58.3015350
232,2021-09-18 05:49:00,4,67,C115,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 13:57:00.0025292,2021-09-17 13:58:00.0080938,0,00:01:00.0055646
233,2021-09-18 05:49:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 13:44:00.0172264,2021-09-17 14:12:00.0035428,0,00:27:59.9863164
234,2021-09-18 05:49:00,4,63,C103,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 13:52:00.0125263,2021-09-17 14:12:00.0035428,0,00:19:59.9910165
235,2021-09-18 05:49:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 13:44:00.0172264,2021-09-17 14:12:00.0035428,0,00:27:59.9863164
236,2021-09-18 05:49:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-17 13:46:00.0110727,2021-09-17 14:12:00.0035428,0,00:25:59.9924701
237,2021-09-18 06:49:00,4,76,C100,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 06:04:00.0158112,2021-09-18 06:33:00.0042709,0,00:28:59.9884597
238,2021-09-18 06:49:00,4,526,C113,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:56:00.0121650,2021-09-18 05:57:00.0048018,0,00:00:59.9926368
239,2021-09-18 06:49:00,4,65,C119,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:55:00.0153758,2021-09-18 05:56:00.0121650,0,00:00:59.9967892
240,2021-09-18 06:49:00,4,69,C107,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:55:00.0153758,2021-09-18 05:56:00.0121650,0,00:00:59.9967892
241,2021-09-18 06:49:00,4,72,C125,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:50:00.0123009,2021-09-18 06:46:00.0075478,0,00:55:59.9952469
242,2021-09-18 06:49:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:50:00.0123009,2021-09-18 06:47:00.0161982,0,00:57:00.0038973
243,2021-09-18 06:49:00,4,614,C129,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:50:00.0123009,2021-09-18 06:46:00.0075478,0,00:55:59.9952469
244,2021-09-18 06:49:00,4,74,C127,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:50:00.0123009,2021-09-18 06:46:00.0075478,0,00:55:59.9952469
245,2021-09-18 06:49:00,4,615,C120,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:50:00.0123009,2021-09-18 06:46:00.0075478,0,00:55:59.9952469
246,2021-09-18 06:49:00,4,67,C115,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:50:00.0123009,2021-09-18 06:46:00.0075478,0,00:55:59.9952469
247,2021-09-18 06:49:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:50:00.0123009,2021-09-18 06:46:00.0075478,0,00:55:59.9952469
248,2021-09-18 06:49:00,4,75,C104,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:50:00.0123009,2021-09-18 06:46:00.0075478,0,00:55:59.9952469
249,2021-09-18 06:49:00,4,66,C102,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:50:00.0123009,2021-09-18 06:47:00.0161982,0,00:57:00.0038973
250,2021-09-18 06:49:00,4,70,C101,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:49:00.0119859,2021-09-18 06:47:00.0161982,0,00:58:00.0042123
251,2021-09-18 06:49:00,4,63,C103,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:50:00.0123009,2021-09-18 06:46:00.0075478,0,00:55:59.9952469
252,2021-09-18 06:49:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 05:49:00.0119859,2021-09-18 06:36:00.0116236,0,00:46:59.9996377
253,2021-09-18 07:50:00,4,68,U,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 07:22:00.0073989,2021-09-18 07:23:00.0107319,0,00:01:00.0033330
254,2021-09-18 07:50:00,4,72,C125,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 07:14:00.0166301,2021-09-18 07:27:00.0073720,0,00:12:59.9907419
255,2021-09-18 07:50:00,4,71,C105,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 07:14:00.0166301,2021-09-18 07:28:00.0134970,0,00:13:59.9968669
256,2021-09-18 07:50:00,4,614,C129,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 07:14:00.0166301,2021-09-18 07:27:00.0073720,0,00:12:59.9907419
257,2021-09-18 07:50:00,4,67,C115,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 07:14:00.0166301,2021-09-18 07:27:00.0073720,0,00:12:59.9907419
258,2021-09-18 07:50:00,4,73,C114,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 07:14:00.0166301,2021-09-18 07:28:00.0134970,0,00:13:59.9968669
259,2021-09-18 07:50:00,4,74,C127,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,2021-09-18 07:14:00.0166301,2021-09-18 07:27:00.0073720,0,00:12:59.9907419
