Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BytesReceived,BytesSent,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
63,2021-09-12 11:19:00,microsoft.windowscommunicationsapps_16005.14326.20206.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,39,120,216,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
64,2021-09-12 11:19:00,CryptSvc,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,37,5164,3122,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
65,2021-09-12 11:19:00,\device\harddiskvolume5\users\klim\appdata\local\discord\app-1.0.9002\discord.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,54,24598,17664,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
66,2021-09-12 11:19:00,Microsoft.SkypeApp_15.75.140.0_x86__kzf8qxf38zg5c,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,5,420638,365670,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
67,2021-09-12 11:19:00,Dnscache,,,NetworkService,S-1-5-20,,34,33,44976,19880,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
68,2021-09-12 11:19:00,\device\harddiskvolume5\program files\google\chrome\application\chrome.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,41,1404260371,52993632,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
69,2021-09-12 11:19:00,,,,UnknownOrUserSid,,,2,1,1406551787,53539268,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
70,2021-09-12 11:19:00,,,,UnknownOrUserSid,,,2,1,0,232,1689399632855040,IF_TYPE_ETHERNET_CSMACD,2,0,
71,2021-09-12 11:19:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,29,29256,15027,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
72,2021-09-12 11:19:00,\device\harddiskvolume5\windows\system32\smartscreen.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,18,25045,8374,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
73,2021-09-12 11:19:00,MBAMService,,,LocalSystem,S-1-5-18,,7,25,5967,1895,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
74,2021-09-12 11:19:00,Microsoft.Windows.Search_1.14.2.19041_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,24,74916,17793,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
75,2021-09-12 11:19:00,WpnService,,,LocalSystem,S-1-5-18,,7,30,446,413,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
76,2021-09-12 11:19:00,System,,,LocalSystem,S-1-5-18,,7,35,720,0,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
77,2021-09-12 11:19:00,System\IPv6 Control Message,,,LocalSystem,S-1-5-18,,7,553,172,0,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
78,2021-09-12 11:19:00,\device\harddiskvolume5\windows\explorer.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,28,9939,1408,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
79,2021-09-12 11:19:00,LicenseManager,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,554,6852,1012,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
