Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BackgroundBytesRead,BackgroundBytesWritten,BackgroundContextSwitches,BackgroundCycleTime,BackgroundNumberOfFlushes,BackgroundNumReadOperations,BackgroundNumWriteOperations,FaceTime,ForegroundBytesRead,ForegroundBytesWritten,ForegroundContextSwitches,ForegroundCycleTime,ForegroundNumberOfFlushes,ForegroundNumReadOperations,ForegroundNumWriteOperations
1,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-246261,,339,338,0,0,0,0,0,0,0,19893494452,0,0,1250,85540160,0,0,0
2,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-128025,,340,338,0,0,0,0,0,0,0,26493793624,0,0,1186,235559319,0,0,0
3,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,,7,338,0,0,0,0,0,0,0,36693815642,194799616,8103936,42290,32212281438,5,10072,950
4,9/12/2021 10:19,svc.svchost.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,,7,341,0,0,0,0,0,0,0,36693815642,0,16384,573,62841760,0,0,4
5,9/12/2021 10:19,System,,,LocalSystem,S-1-5-18,,7,35,0,0,0,0,0,0,0,36694148403,675166208,613134848,1661751,2.63444E+11,163,9369,31936
6,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\smss.exe,,,LocalSystem,S-1-5-18,,7,342,0,0,0,0,0,0,0,3693430000,0,0,8,1763320,0,0,0
7,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\csrss.exe,,,LocalSystem,S-1-5-18,,7,343,0,0,26,3123280,0,0,0,70988348794,18801152,135168,279317,32423832285,0,320,30
8,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\wininit.exe,,,LocalSystem,S-1-5-18,,7,344,0,0,0,0,0,0,0,3693590000,0,0,75,9183280,0,0,0
9,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\services.exe,,,LocalSystem,S-1-5-18,,7,345,0,0,22,2616120,0,0,0,33693979005,10322432,1392640,66152,12509360546,0,1201,170
10,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\WerFault.exe,,,LocalSystem,S-1-5-18,,7,346,0,0,0,0,0,0,0,93750000,5153280,0,183,68110400,0,176,0
11,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\LsaIso.exe,,,LocalSystem,S-1-5-18,,7,347,0,0,0,0,0,0,0,3693750000,0,0,18,21352640,0,0,0
12,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\lsass.exe,,,LocalSystem,S-1-5-18,,7,348,0,0,13,1833560,0,0,0,34893739943,9784832,4055040,167028,21814640309,10,248,475
13,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [DcomLaunch],,,LocalSystem,S-1-5-18,,7,349,0,0,2,544240,0,0,0,72787660000,29423104,5840896,112595,21910767463,5,264,538
14,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\winlogon.exe,,,LocalSystem,S-1-5-18,,7,350,0,0,0,0,0,0,0,33693910000,217600,1904640,21716,3189043986,8,10,159
15,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\LogonUI.exe,,,LocalSystem,S-1-5-18,,7,351,0,0,0,0,0,0,0,93750000,4149760,0,654,510256880,0,208,0
16,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs],,,LocalSystem,S-1-5-18,,7,352,0,0,0,0,0,0,0,5.40396E+11,394504192,181731840,294000,1.34963E+11,127,9622,1787
17,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted],,,LocalSystem,S-1-5-18,,7,353,0,0,0,0,0,0,0,2.30232E+11,198520320,28661760,13929,24100845173,2,5462,1062
18,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [Camera],,,LocalSystem,S-1-5-18,,7,354,0,0,0,0,0,0,0,693750000,3720704,0,981,599384677,0,176,0
19,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\upfc.exe,,,LocalSystem,S-1-5-18,,7,355,0,0,0,0,0,0,0,93750000,0,0,1,151400,0,0,0
20,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\vmms.exe,,,LocalSystem,S-1-5-18,,7,356,0,0,0,0,0,0,0,36693910000,7092224,40960,6993,1866485563,0,447,3
21,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [appmodel],,,LocalSystem,S-1-5-18,,7,357,0,0,0,0,0,0,0,57187180000,3883008,94208,78838,22625560754,6,210,23
22,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\DriverStore\FileRepository\nvmdi.inf_amd64_7b0dc0eb3dabf562\Display.NvContainer\NVDisplay.Container.exe,,,LocalSystem,S-1-5-18,,7,358,0,0,0,0,0,0,0,58388140000,15767040,5726208,34532,13942508317,18,741,345
23,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [NetSvcs],,,LocalSystem,S-1-5-18,,7,359,0,0,0,0,0,0,0,81881570000,827904,61440,17622,5872196211,0,41,14
24,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\spoolsv.exe,,,LocalSystem,S-1-5-18,,7,360,0,0,0,0,0,0,0,6093590000,4692992,8192,891,489936200,0,278,2
25,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [AzureAttestService],,,LocalSystem,S-1-5-18,,7,361,0,0,0,0,0,0,0,9693750000,0,0,65,9260200,0,0,0
26,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [apphost],,,LocalSystem,S-1-5-18,,7,362,0,0,0,0,0,0,0,25294070000,0,8192,424,92708480,0,0,2
27,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [utcsvc],,,LocalSystem,S-1-5-18,,7,363,0,0,0,0,0,0,0,36093910000,21070336,36315136,12698,16852789568,63,861,4717
28,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_01042bb7f11c17c4\RtkAudUService64.exe,,,LocalSystem,S-1-5-18,,7,364,0,0,0,0,0,0,0,7293590000,8704,0,381,77414120,0,1,0
29,9/12/2021 10:19,\Device\HarddiskVolume5\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe,,,LocalSystem,S-1-5-18,,7,365,0,0,0,0,0,0,0,9093430000,0,0,101,12775960,0,0,0
30,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [iissvcs],,,LocalSystem,S-1-5-18,,7,366,0,0,0,0,0,0,0,36693910000,0,0,436,34607040,0,0,0
31,9/12/2021 10:19,\Device\HarddiskVolume5\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,,,LocalSystem,S-1-5-18,,7,367,0,0,0,0,0,0,0,36693910000,19997184,581632,9733,3924831399,2,373,60
32,9/12/2021 10:19,\Device\HarddiskVolume1\Malwarebytes\Anti-Malware\MBAMService.exe,,,LocalSystem,S-1-5-18,,7,368,0,0,0,0,0,0,0,36693910000,466143232,1044480,15606,15355100616,23,1581,198
33,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\vmcompute.exe,,,LocalSystem,S-1-5-18,,7,369,0,0,0,0,0,0,0,36693910000,2401792,24576,9964,1179766090,1,148,6
34,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [wsappx],,,LocalSystem,S-1-5-18,,7,370,0,0,0,0,0,0,0,28388140000,1535655936,23121920,27000,1.02224E+11,87,17010,3234
35,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\wbem\WmiPrvSE.exe,,,LocalSystem,S-1-5-18,,7,371,0,0,0,0,0,0,0,34294070000,1128448,16384,2726,536784720,0,61,4
36,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\taskhostw.exe,,,LocalSystem,S-1-5-18,,7,372,0,0,0,0,0,0,0,693910000,1918976,946176,1794,1240516510,3,68,18
37,9/12/2021 10:19,System Interrupts,,,LocalSystem,S-1-5-18,,7,373,0,0,0,0,0,0,0,36693910000,0,0,259,3.43044E+11,0,0,0
38,9/12/2021 10:19,Registry,,,LocalSystem,S-1-5-18,,7,374,0,0,10,883880,0,0,0,36000476611,0,72699904,2943,816208639,211,0,2307
39,9/12/2021 10:19,Memory Compression,,,LocalSystem,S-1-5-18,,7,375,0,0,0,0,0,0,0,28199840000,0,0,124234,10729180277,0,0,0
40,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\dllhost.exe,,,LocalSystem,S-1-5-18,,7,376,0,0,0,0,0,0,0,15600640000,1697280,819200,372,153545600,0,52,30
41,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe,,,LocalSystem,S-1-5-18,,7,377,0,0,0,0,0,0,0,2400000000,0,0,215,145228240,0,0,0
42,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [WerSvcGroup],,,LocalSystem,S-1-5-18,,7,378,0,0,0,0,0,0,0,1200000000,313856,200704,205,337190640,0,20,49
43,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\SearchIndexer.exe,,,LocalSystem,S-1-5-18,,7,379,0,0,0,0,0,0,0,36600160000,20497408,8937472,42770,24341362948,0,1004,499
44,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\SearchProtocolHost.exe,,,LocalSystem,S-1-5-18,,7,380,0,0,0,0,0,0,0,25800160000,1661952,2416640,7689,6810399756,0,190,590
45,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\SearchFilterHost.exe,,,LocalSystem,S-1-5-18,,7,381,0,0,0,0,0,0,0,24000160000,243200,45056,7729,1966295879,0,9,11
46,9/12/2021 10:19,\Device\HarddiskVolume5\Program Files (x86)\Google\Update\1.3.36.102\GoogleCrashHandler.exe,,,LocalSystem,S-1-5-18,,7,382,0,0,0,0,0,0,0,6600000000,226816,0,166,120117000,0,13,0
47,9/12/2021 10:19,\Device\HarddiskVolume5\Program Files (x86)\Google\Update\1.3.36.102\GoogleCrashHandler64.exe,,,LocalSystem,S-1-5-18,,7,383,0,0,0,0,0,0,0,4200160000,837120,0,160,107867000,0,48,0
48,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\SecurityHealthService.exe,,,LocalSystem,S-1-5-18,,7,384,0,0,0,0,0,0,0,20400320000,361472,36864,23403,2526832703,0,16,9
49,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\SgrmBroker.exe,,,LocalSystem,S-1-5-18,,7,385,0,0,0,0,0,0,0,34800000000,1280000,0,41465,10485133680,0,36,0
50,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\MoUsoCoreWorker.exe,,,LocalSystem,S-1-5-18,,7,386,0,0,0,0,0,0,0,2400000000,1256448,1028608,3427,6365272022,63,169,252
51,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [wusvcs],,,LocalSystem,S-1-5-18,,7,387,0,0,0,0,0,0,0,1800160000,2956800,135168,987,1029222838,0,208,18
52,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\conhost.exe,,,LocalSystem,S-1-5-18,,7,388,0,0,0,0,0,0,0,2400160000,0,0,1022,368214519,0,0,0
53,9/12/2021 10:19,\Device\HarddiskVolume5\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,,,LocalSystem,S-1-5-18,,7,389,0,0,0,0,0,0,0,3600000000,24576,77824,539,357676640,0,2,19
54,9/12/2021 10:19,\Device\HarddiskVolume5\Program Files (x86)\Google\Update\GoogleUpdate.exe,,,LocalSystem,S-1-5-18,,7,390,0,0,0,0,0,0,0,3600000000,4096,4096,495,433080640,0,1,1
55,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\CompatTelRunner.exe,,,LocalSystem,S-1-5-18,,7,391,0,0,0,0,0,0,0,3000000000,710837760,20721664,31223,2.23082E+11,0,13022,4092
56,9/12/2021 10:19,\Device\HarddiskVolume5\Program Files\Microsoft OneDrive\OneDriveStandaloneUpdater.exe,,,LocalSystem,S-1-5-18,,7,392,0,0,0,0,0,0,0,600160000,2702848,225280,407,315346039,2,134,48
57,9/12/2021 10:19,\Device\HarddiskVolume5\ProgramData\Microsoft\Windows Defender\Platform\4.18.2104.14-0\MpCmdRun.exe,,,LocalSystem,S-1-5-18,,7,393,0,0,0,0,0,0,0,600160000,583680,0,111,53699319,0,23,0
58,9/12/2021 10:19,\Device\HarddiskVolume5\ProgramData\Microsoft\Windows Defender\Platform\4.18.2108.7-0\MsMpEng.exe,,,LocalSystem,S-1-5-18,,7,394,0,0,0,0,0,0,0,35400160000,750526069,781901824,329820,3.2225E+11,0,7417,7844
59,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\wbem\WMIADAP.exe,,,LocalSystem,S-1-5-18,,7,395,0,0,0,0,0,0,0,2400000000,5485056,9412608,12078,1715213239,0,18,646
60,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [AppReadiness],,,LocalSystem,S-1-5-18,,7,396,0,0,0,0,0,0,0,1800000000,502272,8192,3105,349870377,0,27,2
61,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\servicing\TrustedInstaller.exe,,,LocalSystem,S-1-5-18,,7,397,0,0,0,0,0,0,0,1200160000,132608,8192,1379,99181877,0,2,2
62,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.1161_none_7e3076a27c733477\TiWorker.exe,,,LocalSystem,S-1-5-18,,7,398,0,0,0,0,0,0,0,1200160000,172544,774144,3167,1685198747,0,12,189
63,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\consent.exe,,,LocalSystem,S-1-5-18,,7,399,0,0,0,0,0,0,0,1200160000,377856,12288,2653,2547273831,0,5,3
64,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-137974,,400,338,0,0,0,0,0,0,0,36693815642,827904,32768,13863,5783641830,0,41,8
65,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-235508,,401,338,0,0,0,0,0,0,0,36693815642,1728512,1331200,10140,3197434743,0,71,149
66,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-105359,,402,338,0,0,0,0,0,0,0,1293738407,7680,0,173,23017919,0,1,0
67,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-218400,,403,338,0,0,0,0,0,0,0,34893667102,681984,0,6251,1563599108,0,48,0
68,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-100090,,404,338,0,0,0,0,0,0,0,9693787253,0,0,46,7976840,0,0,0
69,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-281137,,405,338,0,0,0,0,0,0,0,13894079196,0,0,167,23481320,0,0,0
70,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-114005,,406,338,0,0,0,0,0,0,0,36693815642,12288,0,8394,1235828045,0,1,0
71,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-139303,,407,338,0,0,0,0,0,0,0,30693979300,12288,0,291,58142240,0,3,0
72,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-222589,,408,338,0,0,0,0,0,0,0,32493676785,166912,0,1012,607450360,0,10,0
73,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-235250,,409,338,0,0,0,0,0,0,0,36093776537,115251712,248958976,35581,19029975232,0,4238,23032
74,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-102091,,410,338,0,0,0,0,0,0,0,30693868445,4062208,7204864,5505,2429474994,113,243,230
75,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-229475,,411,338,0,0,3,510960,0,0,0,31294103578,0,135168,76036,8099114136,10,0,32
76,9/12/2021 10:19,svc.svchost.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-248822,,412,341,0,0,0,0,0,0,0,36693835490,73728,0,3751,237471440,0,4,0
77,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-404826,,413,338,0,0,0,0,0,0,0,22830391320,1525248,8192,1202,1750139679,0,62,2
78,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-100992,,414,338,0,0,0,0,0,0,0,14494040197,64512,0,1335,279615556,0,3,0
79,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-135625,,415,338,0,0,0,0,0,0,0,36693805623,0,0,617,82629000,0,0,0
80,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-229457,,416,338,0,0,0,0,0,0,0,93732914,0,0,16,374160,0,0,0
81,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-116807,,417,338,0,0,0,0,0,0,0,36693815642,66048,0,4403,2886943956,0,5,0
82,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-222595,,418,338,0,0,0,0,0,0,0,34893945808,0,0,3476,933264354,0,0,0
83,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-99313,,419,338,0,0,0,0,0,0,0,10293901450,0,0,61,7739920,0,0,0
84,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-140225,,420,338,0,0,0,0,0,0,0,36693815904,70656,0,8335,6173535999,0,3,0
85,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-134728,,421,338,0,0,0,0,0,0,0,34893776061,0,0,3175,1846518874,0,0,0
86,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-102980,,422,338,0,0,0,0,0,0,0,93732914,0,0,51,5388200,0,0,0
87,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-112471,,423,338,0,0,0,0,0,0,0,25893793147,0,0,8000,920553552,0,0,0
88,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-389283,,424,338,0,0,0,0,0,0,0,5448913243,4910592,36864,5635,3592414265,0,226,9
89,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-105260,,425,338,0,0,0,0,0,0,0,36693815642,52756480,29536256,22373,51138244488,87,4093,2717
90,9/12/2021 10:19,svc.svchost.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-109746,,426,341,0,0,0,0,0,0,0,36693825703,0,77824,5917,795212120,0,0,6
91,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-114258,,427,338,0,0,0,0,0,0,0,11494006792,0,0,449,91132919,0,0,0
92,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-235497,,428,338,0,0,0,0,0,0,0,36093805778,21070336,36315136,12630,16778924928,63,861,4717
93,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-144215,,429,338,0,0,0,0,0,0,0,22893603168,310784,225280,1604,535168038,14,22,47
94,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-101034,,430,338,0,0,0,0,0,0,0,30093788780,0,0,1210,225009799,0,0,0
95,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-103140,,431,338,0,0,0,0,0,0,0,9693787253,0,0,85,9909800,0,0,0
96,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-260591,,432,338,0,0,0,0,0,0,0,12094090982,24923136,21608448,519,260429000,2,160,232
97,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-234925,,433,338,0,0,0,0,0,0,0,25294158460,0,0,243,48038640,0,0,0
98,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-112996,,434,338,0,0,0,0,0,0,0,36693815801,53241856,987136,15333,4786872330,9,2294,75
99,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-226555,,435,338,0,0,0,0,0,0,0,16894061296,49152,0,761,114399120,0,3,0
100,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-98930,,436,338,0,0,0,0,0,0,0,36693805885,32768,0,5814,583562389,0,2,0
101,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-131340,,437,338,0,0,0,0,0,0,0,12693868113,0,0,149,18357520,0,0,0
102,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-191575,,438,338,0,0,0,0,0,0,0,93732914,0,0,79,59188400,0,0,0
103,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-229479,,439,338,0,0,0,0,0,0,0,13293841814,283507712,123899904,47676,72555492330,0,1300,828
104,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-124979,,440,338,0,0,0,0,0,0,0,22293750718,107520,0,4191,1588585796,0,6,0
105,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-118872,,441,338,0,0,0,0,0,0,0,11494005249,0,0,291,27647840,0,0,0
106,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-126578,,442,338,0,0,0,0,0,0,0,10894115579,0,0,93,13013280,0,0,0
107,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-131770,,443,338,0,0,1,62680,0,0,0,34293670598,3775488,94208,74357,21010061958,6,204,23
108,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-245509,,444,338,0,0,2,132440,0,0,0,22294155504,225280,0,1133,182822316,0,19,0
109,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-121260,,445,338,0,0,0,0,0,0,0,31893823193,131072,0,8341,2225193205,0,4,0
110,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-144213,,446,338,0,0,0,0,0,0,0,12093866101,0,0,478,232355240,0,0,0
111,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-235575,,447,338,0,0,0,0,0,0,0,9693788193,0,0,77,8852480,0,0,0
112,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-236739,,448,338,0,0,2,448280,0,0,0,32493743967,0,0,194,21838319,0,0,0
113,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-123421,,449,338,0,0,0,0,0,0,0,9693787353,0,0,91,18877040,0,0,0
114,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-150893,,450,338,0,0,0,0,0,0,0,13894056342,0,0,190,32015040,0,0,0
115,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-176875,,451,338,0,0,0,0,0,0,0,33693743082,301568,20480,2109,655263239,0,23,5
116,9/12/2021 10:19,svc.svchost.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-155425,,452,341,0,0,0,0,0,0,0,36693805558,254976,937984,11136,5142121768,0,10,227
117,9/12/2021 10:19,svc.ownproc.s0.uc0.host2000000000000000_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-237295,,453,338,0,0,0,0,0,0,0,25893600190,2850816,106496,1020,376294276,0,74,26
118,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\fontdrvhost.exe,,,UnknownOrUserSid,S-1-5-96-0-0,,99,454,0,0,0,0,0,0,0,4893590000,98304,0,721,31334440,0,3,0
119,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\fontdrvhost.exe,,,UnknownOrUserSid,S-1-5-96-0-1,,211,454,0,0,0,0,0,0,0,23493910000,1960448,77824,23475,1749949998,2,64,4
120,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [RPCSS],,,NetworkService,S-1-5-20,,34,455,0,0,0,0,0,0,0,36693910000,663552,49152,106355,23870421829,0,41,12
121,9/12/2021 10:19,\Device\HarddiskVolume5\Windows\System32\svchost.exe [NetworkService],,,NetworkService,S-1-5-20,,34,456,0,0,0,0,0,0,0,1.76363E+11,119211008,255053824,63442,30932370886,0,4348,23274
